phone_url,date,lang,country,source,domain,score,score_max,extract,author,product
/cellphones/htc-incredible-s/,08-08-2012,ru,ru,Yandex,market.yandex.ru,10,10,Хороший телефон. Брал девушке-красный. Девушка довольна. Себе тож прикуплю.,a.mizyakov,HTC Incredible S
/cellphones/htc-incredible-s/,08-07-2012,ru,ru,Yandex,market.yandex.ru,10,10,"Купила не так давно этот телефон, выбирала очень долго и очень сильно сомневалась какой же все таки взять!",vaa.ceo,HTC Incredible S
/cellphones/htc-incredible-s/,08-05-2012,ru,ru,Irecommend,irecommend.ru,10,10,,Vagesha,HTC Incredible S
/cellphones/htc-incredible-s/,08-04-2012,ru,ru,Yandex,market.yandex.ru,10,10,за 13 т.р. отличный смарт. Рекомендую.,jun1nho,HTC Incredible S
/cellphones/htc-incredible-s/,7/30/2012,ru,ru,Yandex,market.yandex.ru,10,10,"Отличная модель, если при покупке внимательно всё проверить и не забивать ею гвозди).",karabas.71,HTC Incredible S
/cellphones/htc-incredible-s/,7/29/2012,ru,ru,Yandex,market.yandex.ru,10,10,"Купил этот гаджет три месяца назад. Выбирал между HTC Sensation и HTC Incredible S. В ""Сенсейшен"" всё неплохо, кроме отзывов о том, что под нагрузкой он очень сильно греется. В итоге взял Incredible S о чём ещё ни разу не пожалел.",a.forrest,HTC Incredible S
/cellphones/htc-incredible-s/,7/29/2012,ru,ru,Yandex,market.yandex.ru,10,10,"От телефона я просто в восторге. Действительно, он невероятен. Прекрасное соотношение цены и качества. Камера шикарная, приложения все летают, ничего не глючит и не подвисает, связь ловит прекрасно, батарею держит прилично, легко настроить под себя.",SECRETIVE2008,HTC Incredible S
/cellphones/htc-incredible-s/,7/25/2012,ru,ru,Yandex,market.yandex.ru,2,10,,dmitriy-2b,HTC Incredible S
/cellphones/htc-incredible-s/,7/24/2012,ru,ru,Yandex,market.yandex.ru,8,10,,slavenja,HTC Incredible S
/cellphones/htc-incredible-s/,7/23/2012,ru,ru,Yandex,market.yandex.ru,10,10,"Телефон изготовлен прекрасно.Многие говорят, что после нескольких открываний задней крышки телефона, она скрипит.Это не так!Я за первые два дня открывала эту крышку 10 РАЗ.И не скрипит вообще!!!Так же говорят, что кнопки громкости и блокировки слабые и неудобные.Наоборот!",Валентина Козлова,HTC Incredible S
/cellphones/htc-incredible-s/,7/22/2012,ru,ru,Yandex,market.yandex.ru,8,10,"Телефон хороший, оперативки хватает, вот только аккумулятор слабый, хватает не на долго, а так всё классно",,HTC Incredible S
/cellphones/htc-incredible-s/,7/22/2012,de,de,Amazon,amazon.de,8,10,"Als ich das Handy bekam habe ich mich beim auspacken gleich gefragt, ob eine SD Speicherkarte dabei ist. Sie war bereits im Handy reingesteckt worden. Als ich das Handy die ersten 1, 2 male angeschaltet habe , hat es doch recht lange gedauert bis man dieses benutzen konnte.",Sören,"HTC Incredible S Smartphone (10.2cm (4 Zoll) Display, Touchscreen, 8 Megapixel Kamera, Android OS) muted black"
/cellphones/htc-incredible-s/,7/22/2012,ru,ua,Price.ua,price.ua,10,10,"Пользуюсь год, нока довольна. Пару дней назад сын предложил мне Apple взамен на мой HTC, я повозилась с айфоном и скажу честно, меняться как-то не хочется, мой телефончик как-то поприятнее и посолиднее, я привыкла уже к большому экрану.",Владушка,HTC Incredible S S710e
/cellphones/htc-incredible-s/,7/19/2012,ru,ru,Yandex,market.yandex.ru,10,10,,,HTC Incredible S
/cellphones/htc-incredible-s/,7/19/2012,ru,ru,Yandex,market.yandex.ru,2,10,"Все было более мение хорошо и удобно, но последняя прошивка убила абсолютно все преимущества перед сами знаете чем и имея в пользовании огрызок и нтс, могу определенно заявить что сейчас последний огрызок на порядок юзабельней, быстрее и мение глючней, хотя конечно дороже...",maxx.g,HTC Incredible S
/cellphones/htc-incredible-s/,7/18/2012,ru,ru,Irecommend,irecommend.ru,10,10,,tanya784,HTC Incredible S
/cellphones/htc-incredible-s/,7/17/2012,ru,ru,Yandex,market.yandex.ru,2,10,В целом неплохой прибор.,,HTC Incredible S
/cellphones/htc-incredible-s/,7/17/2012,ru,ru,Irecommend,irecommend.ru,10,10,,Артур Фаттахов,HTC Incredible S
/cellphones/htc-incredible-s/,7/16/2012,ru,ru,Irecommend,irecommend.ru,10,10,,ulyulyu,HTC Incredible S
/cellphones/htc-incredible-s/,7/15/2012,ru,ru,Yandex,market.yandex.ru,10,10,"Мой первый Android, пользуюсь им как маленьким компьютером. Как телефон - мне лично не понравилось, имхо лучше кнопочного в этом плане для меня нет. Если активно работать, играть, музыка,wi-fi и т.п. хватает на 7-8 часов.",,HTC Incredible S
/cellphones/htc-incredible-s/,7/13/2012,ru,ru,Yandex,market.yandex.ru,10,10,"Заряжаю раз в сутки, ну два дня батарейка может продержаться, если не играть в игры целыми днями, параллельно сидя в интернете и постоянно разговаривая с кем-то (звонки то есть):D. Для меня зарядка - не проблема.",,HTC Incredible S
/cellphones/htc-incredible-s/,7/13/2012,ru,ru,Yandex,market.yandex.ru,8,10,"В общем отличный телефон.Оптимальный размер экрана,удобно лежит в руке.Крышку снимал всего 2 раза так-что ничего не скрипит и не болтается.Очень удобен сквозной интернет.Связь держит приемлимо.Не перегружался и не зависал.Поставил сторонние видео и аудио плееры,а также читалку и никаких...",rew23y73,HTC Incredible S
/cellphones/htc-incredible-s/,07-12-2012,de,de,Amazon,amazon.de,10,10,Ich habe lange überlegt welches handy ich kaufen soll. Auf jeden fall wollte ich kein samsung handy mehr.Da ich mein altes nicht gut fand.Lag aber vielleicht daran das ich auch ein älteres Modell hatte. Aber ich wollte weg von samsung.,Christina,"HTC Incredible S Smartphone (10.2cm (4 Zoll) Display, Touchscreen, 8 Megapixel Kamera, Android OS) muted black"
/cellphones/htc-incredible-s/,07-10-2012,ru,ru,Yandex,market.yandex.ru,8,10,"Вот думаю, пользуюсь, и думаю....",,HTC Incredible S
/cellphones/htc-incredible-s/,07-10-2012,ru,ru,Yandex,market.yandex.ru,10,10,"выбирал между им и сони икспер арк с.ни сколь не жалею..отличный дизайн. в первый день думал что в нем тысяча функций на следующий день знал его вдоль и поперек.очень удобен в плане использования (контакты письма офис и др),по работе много документов теперь всегда под рукой.",,HTC Incredible S
/cellphones/htc-incredible-s/,07-08-2012,sv,se,Prisjakt,prisjakt.nu,9,10,"Bra mobil för lite pengar, trots sin ålder är den väldig snabb och fungera bra. Blivit uppdaterat till Android 4 nyss och man kan ba älska nya sense 3.6. Bra byggkvalitet! Har haft mobilen i snart ett år och den har fortfarande inga repor trots att den tappats i marken ett antal gånger!",lukaskruger,HTC Incredible S
/cellphones/htc-incredible-s/,07-05-2012,it,it,Amazon,amazon.it,10,10,"Terminale fantastico, non mi dilungo in quanto on line potrete trovare moltissime prove. Fantastica offerta di Amazon.. l'ho portato a casa a 279€ e con Prime mi è arrivato esattamente la mattina dopo!",Francesco,HTC Incredible S Smartphone
/cellphones/htc-incredible-s/,07-04-2012,ru,ru,Yandex,market.yandex.ru,10,10,"Довольна на все 100 %. Уж недостатки - это придирки все. Еще был опыт работы с Samsung Star II S5260, вот его-то и врагу не пожелаешь.",,HTC Incredible S
/cellphones/htc-incredible-s/,07-03-2012,ru,ru,Yandex,market.yandex.ru,10,10,"В целом телефон очень хороший для своего уровня. Мне нравиться, сейчас уже вышли более новый телефоны за те же деньги, но этот телефон особенный.",SlowpokoiN,HTC Incredible S
/cellphones/htc-incredible-s/,07-01-2012,ru,ru,Yandex,market.yandex.ru,4,10,Нашла его почти месяц назад думаю не могу его сильно осуждать так как сама его не покупала а нашла на улице поэтому жаловаться не на что свои средства на него не тратила и говорить о том вот какой плохой телефон и зачем его купила только деньги тратила зря не могу.Но сама бы такой телефон пользуясь...,,HTC Incredible S
/cellphones/htc-incredible-s/,6/29/2012,ru,ru,Yandex,market.yandex.ru,8,10,"Телефон на 4+. Мой первый htc,так что я им довольна. Он конечно же лучше любой nokia",,HTC Incredible S
/cellphones/htc-incredible-s/,6/29/2012,ru,ru,Yandex,market.yandex.ru,2,10,"Пожалел, что купил и не кому не советую.",,HTC Incredible S
/cellphones/htc-incredible-s/,6/28/2012,ru,ru,Yandex,market.yandex.ru,8,10,здесь должен был быть комментарий,serjoper,HTC Incredible S
/cellphones/htc-incredible-s/,6/27/2012,ru,ru,Yandex,market.yandex.ru,10,10,Выбирал смарт несколько дней.,,HTC Incredible S
/cellphones/htc-incredible-s/,6/27/2012,ru,ru,Yandex,market.yandex.ru,10,10,"сменил на Хуавэй Хонор (по вынужденным обстоятельствам), по всем позициям htc выглядит лучше. цена на этот аппарат сейчас более чем гуманная, всем советую брать.",,HTC Incredible S
/cellphones/htc-incredible-s/,6/26/2012,ru,ru,Yandex,market.yandex.ru,4,10,Для меня это был первый и последний аппарат HTC.,alxegorov,HTC Incredible S
/cellphones/htc-incredible-s/,6/26/2012,ru,ru,Yandex,market.yandex.ru,6,10,"Ну в целом, покупкой довольна. Но собираюсь меня на HTC One X.",Cariandra,HTC Incredible S
/cellphones/htc-incredible-s/,6/24/2012,sv,se,Ciao,ciao.se,10,10,"Jag köpte min HTC Incredible S begegnad och den fungerar ändå felfritt! Det enda jag kan klaga på är att kameran på framsidan ger lite suddiga bilder, men det kan ju vara för att den är begagnad.",elsaros,HTC Incredible S
/cellphones/htc-incredible-s/,6/24/2012,ru,ru,Yandex,market.yandex.ru,8,10,"В общем, хороший телефон. Но перед покупкой все-таки рекомендую посмотреть его ""в живую"" в магазине и сразу же проверить на брак, чтобы не получилось как у меня.",eldar-tec,HTC Incredible S
/cellphones/htc-incredible-s/,6/22/2012,ru,ru,Yandex,market.yandex.ru,10,10,"Мой первый аппарат на андроиде, лучшего я и ожидать не мог!",artemcska,HTC Incredible S
/cellphones/htc-incredible-s/,6/21/2012,ru,ru,Yandex,market.yandex.ru,10,10,"В целом очень хороший аппарат. Очень радует практичный корпус не маркий, приятно лежит в руке, износостойкий. За небольшие деньги. Покупкой очень доволен",qqqdppp,HTC Incredible S
/cellphones/htc-incredible-s/,6/20/2012,ru,ru,Yandex,market.yandex.ru,8,10,"Много раз выручал - быстродействием и gps, удобен в руке - выглядит представительно.",serocool,HTC Incredible S
/cellphones/htc-incredible-s/,6/16/2012,ru,ru,Onliner,catalog.onliner.by,10,10,"Пользуюсь уже 4 дня, очень доволен, выбирал между HTC Desire S и HTC Incredible S, купил Incredible S и не ошибся, в руке лежит удобно, работает шустро, одни сплошные плюсы, советую при покупке покупать силиконовый чехол и защитную пленку тогда ваш телефон прослужит очень долго, камера хорошая, фото...",Alexei,HTC Incredible S
/cellphones/htc-incredible-s/,6/14/2012,ru,ru,Yandex,market.yandex.ru,10,10,dizag87,Svetusik111,HTC Incredible S
/cellphones/htc-incredible-s/,06-08-2012,ru,ru,Yandex,market.yandex.ru,10,10,"Аппарат не убиваемый,выносит любые нагрузки.",,HTC Incredible S
/cellphones/htc-incredible-s/,06-06-2012,ru,ru,Yandex,market.yandex.ru,8,10,"Пользуюсь более двух лет, нравился он мне 2-3 месяца затем я его проклял, этот ужасный андройд, красивый, но безбожно лагающий, перезагружающийся и тупящий. Сам телефон хороший , красивый, минус - качество сборки, со временем задняя крышка началы люфтить.",NiketOne,HTC Incredible S
/cellphones/htc-incredible-s/,06-04-2012,ru,ru,Yandex,market.yandex.ru,10,10,"А ещё он такой же как у Мориарти из сериала ""Шерлок"" - именно из-за этого собственно и купила. В общем,я довольна телефоном.",,HTC Incredible S
/cellphones/htc-incredible-s/,06-01-2012,de,de,Yopi ,yopi.de,,,"Das HTC Incredible S überzeugt durch ein solide auftreten. Der Bildschirm reagiert schon auf ganz leichte Berührungen, die Kamera ist für ein Handy oder Smartphone sehr gut, meiner Meinung nach. Der Kopfhöreranschluss ist gut platziert, nicht so wie bei Apples Ipod Touch unten sondern oben.",Flowb,HTC Incredible S
/cellphones/htc-incredible-s/,5/16/2012,ru,ru,Yandex,market.yandex.ru,10,10,После нокии 5800 и сониериксона с экраном 3.2 я в восторге. Пользоваться одно удовольствие. Камера получше будет. Ну и андроид и только андроид теперь для меня лучшая операционка.,krivoshapka1985,HTC Incredible S
/cellphones/htc-incredible-s/,5/14/2012,ru,ru,Yandex,market.yandex.ru,10,10,"покупала за 18000, оправдал себя полностью.",,HTC Incredible S
/cellphones/htc-incredible-s/,5/14/2012,ru,ru,Yandex,market.yandex.ru,4,10,"В целом, на момент выхода девайса, альтернативы то особо и не было. Но от этого только грустнее.",И,HTC Incredible S
/cellphones/htc-incredible-s/,5/13/2012,de,de,Amazon,amazon.de,10,10,Lange Rede kurzer Sinn : Habe es seit über einem Jahr und bin restlos glücklich. Sehr schnell und zuverlässig. HTC ist zwar auch fast nur Plastik aber es fühlt sich trotzdem viel wertiger an wie irgendein Samsung,Toshi 2610,"HTC Incredible S Smartphone (10.2cm (4 Zoll) Display, Touchscreen, 8 Megapixel Kamera, Android OS) muted black"
/cellphones/htc-incredible-s/,05-12-2012,ru,ru,Yandex,market.yandex.ru,8,10,"За время использования этой моделью (с конца августа 2011 до начала апреля 2012) прошивал, перешивал по 100-200 раз, перепробовал все прошивки, которые только есть, но в конце остановился на офф обновлении до Sense 3.0. Чертовски привык к этому телефону, знал его до полностью.",,HTC Incredible S
/cellphones/htc-incredible-s/,05-12-2012,ru,ru,Yandex,market.yandex.ru,2,10,Среднячек. Простой смартфон нокиа в три раза круче. Все теже приложения закачиваешь на нокии и все робит без тормозов.,pripewochka,HTC Incredible S
/cellphones/htc-incredible-s/,05-11-2012,ru,ru,Yandex,market.yandex.ru,10,10,"Телеон, который устраивает на 110%! Не встречал еще ни одного приложения, которе бы не нем не пошло, а дополнительная оперативка добавляет шустрости. Купил и забыл - это про него. Поменяю только в двух случаях: если разобью или если уже совсем надоест ходить с одним и тем же аппаратом.",,HTC Incredible S
/cellphones/htc-incredible-s/,05-07-2012,tr,tr,Gittigidiyor,inceleme.gittigidiyor.com,10,10,Harika bir telefon. Hızı olsun htc sense sürümü olsun. Yakında android 4. 0 güncelemesinide alacak olan bi model. Aldığı paranın hakkını veriyor kısacası.,onrkksl,HTC INCREDIBLE S CEP TELEFONU
/cellphones/htc-incredible-s/,05-05-2012,ru,ru,Onliner,catalog.onliner.by,10,10,"Действительно- невероятный... Пользуюсь девайсом около двух недель. Покупал в Польше, так как много начитался про ""европейцев"" и ""азиатов"". Пока нареканий нету (тьфу-тьфу-тьфу)! Обо всем по порядку: Сразу стоял Android 2.3.5, Sense 3.0. Никаких проблем с обновлениями и языком!",Dealer,HTC Incredible S
/cellphones/htc-incredible-s/,05-04-2012,ru,ru,Yandex,market.yandex.ru,10,10,"Я очень-очень долго выбирал новый аппарат! Переход с Симбы было очень тяжело сделать в сторону Android.Но я не пожалел, это очень удобная и функциональная и красивая система! Критерии подбора в основном пали на смартфон, обладающий солидным экраном,железом,дизайном и Incredible S стал бесcпорным...",Toor0p,HTC Incredible S
/cellphones/htc-incredible-s/,05-04-2012,ru,ru,Yandex,market.yandex.ru,10,10,,,HTC Incredible S
/cellphones/htc-incredible-s/,05-02-2012,ru,ru,Yandex,market.yandex.ru,10,10,"Брал за 14700, за такую цену устраивает на 99.9%. Я активно использую все его мультимедийные, навигационные, игровые и интернет возможности, и не разу он не дал усомниться в с своей эффективности!",nedyschiloff,HTC Incredible S
/cellphones/htc-incredible-s/,4/30/2012,tr,tr,Gittigidiyor,inceleme.gittigidiyor.com,10,10,ürün hızlı bi şekılde geldı ilgili bir arkadas ürün saglam bı tek hafıza kartını yoktu içinde canı saolsun ayrı herkese tavsıye edebılecegım bı ürün,uner_kenan,HTC INCREDIBLE S CEP TELEFONU
/cellphones/htc-incredible-s/,4/29/2012,ru,ru,Yandex,market.yandex.ru,10,10,"К покупке данного телефона подошла основательно, изучив его характеристики и прочитав отзывы. Многие пишут о том что камера не включается, телефон теряет сеть и т.д., это все производственные глюки и людям просто не повезло что попалась такая модель.",,HTC Incredible S
/cellphones/htc-incredible-s/,4/29/2012,ru,ru,Yandex,market.yandex.ru,10,10,"Отличная модель, абсолютно оправдывает свою цену, покупал за 16000, когда в то-же время напротив, в другом магазине, продавали 20000. Косяков со скрипом крышки нет, мб потому что не снимаю ее и не вижу смысла))) Так-же не перезагружается сам, проблем с пылью на экране тоже нет))) Просто надо следить...",knit141113,HTC Incredible S
/cellphones/htc-incredible-s/,4/28/2012,tr,tr,Tiklayaz,tiklayaz.com,,,EVO 3D kompleks yapıdaki websitelerini yüklerken 3G bağlantıdan da faydalanarak bu işlemi hızlı bir şekilde gerçekleştiriyor. Kinetik kaydırma ve bastırarak yakınlaştırma özellikleri de ekibimizi etkiledi. Adobe Flash desteğinin de yer aldığı Android’de masaüstü keyfini yaşayabiliyoruz.,cinderella,HTC Incredible S 1.1 GB Cep Telefonu
/cellphones/htc-incredible-s/,4/27/2012,ru,ru,Yandex,market.yandex.ru,4,10,,antonantonov2,HTC Incredible S
/cellphones/htc-incredible-s/,4/27/2012,ru,ru,Yandex,market.yandex.ru,2,10,"Самая первая проблема телефона - поиск сети. Если он ее теряет, то находит только после перезагрузки.",,HTC Incredible S
/cellphones/htc-incredible-s/,4/26/2012,tr,tr,Tiklayaz,tiklayaz.com,,,Bu sayede Office belgeleri üzerinde düzeltmeler yapılarak iş dünyasına yönelik uygulamalardan maksimum performans alınabiliyor. TouchFLO 3D hoş ve kullanım akaktı sağlayan bir uygulama; bu uygulama sayesinde ufak tefek her şey için ana menüye girmek zorunda kalmıyorsunuz.,cinderella,HTC Incredible S 1.1 GB Cep Telefonu
/cellphones/htc-incredible-s/,4/26/2012,tr,tr,Tiklayaz,tiklayaz.com,,,"Cihazla ilgili olumlu ve olumsuz bir çok yorum var, benim yorumum ise olumlu, ekran boyutunun küçük olması ve pilinin çabuk tükenmesi dışında çok memnunum, bu aldığım ikinci cihaz, ilkini çok düşürdüğüm için gyrosu bozulmuştu ve arka kapağı tutan dişler kırılmıştı.",cinderella,HTC Incredible S 1.1 GB Cep Telefonu
/cellphones/htc-incredible-s/,4/26/2012,tr,tr,Tiklayaz,tiklayaz.com,,,Ürün özellikler bakımından Apple'ın İphone'u ile karşılaştırılmaz çünkü İphone sadece phone olarak kalabilir yanında. Ben 2004 yılından beri PDA kullanmaktayım HTC'nin ürünlerini her zaman seven biri olarak Touch Pro almak isterken Diamond'u uygun bir fiyata aldım.,cinderella,HTC Incredible S 1.1 GB Cep Telefonu
/cellphones/htc-incredible-s/,4/25/2012,ru,ru,Yandex,market.yandex.ru,10,10,"Пользуюсь данным телефоном почти год, по большей части опытом доволен, это мой первый телефон на андроиде, впрочем с железом я дружу и никаких проблем от криворукости не возникало.",DaN-13-666,HTC Incredible S
/cellphones/htc-incredible-s/,4/25/2012,ru,ru,Yandex,market.yandex.ru,8,10,"Вообще, телефон показал себя надежным в течение полу года использования: роняла - не ломался, в мороз, дождь использовала - тоже!",hakishmaki,HTC Incredible S
/cellphones/htc-incredible-s/,4/24/2012,ru,ru,Yandex,market.yandex.ru,10,10,"в целом телефоном доволен, особенно после установки дополнительных программ",TigrSA,HTC Incredible S
/cellphones/htc-incredible-s/,4/22/2012,ru,ru,Yandex,market.yandex.ru,10,10,Разумный выбор за реальные деньги...жалеть о покупке нет повода.,,HTC Incredible S
/cellphones/htc-incredible-s/,4/20/2012,de,de,Amazon,amazon.de,10,10,"Nach ca. 3 Monaten in Betrieb kann ich meine Erfahrungen mit dem ICS schildern: Erst mal liegt es toll in der Hand und fühlt sich klasse an. Die Abmessungen sind für mich genau richtig, ich vermisse kein größeres Display.",Henry,"HTC Incredible S Smartphone (10.2cm (4 Zoll) Display, Touchscreen, 8 Megapixel Kamera, Android OS) muted black"
/cellphones/htc-incredible-s/,4/20/2012,it,it,Amazon,amazon.it,10,10,"velocissimi (prima della previsione d' arrivo), pacco ben imbottito e tutto in regola e funzionante. unica pecca: non riuscivo a tracciare il pacco.",John Crown,HTC Incredible S Smartphone
/cellphones/htc-incredible-s/,4/18/2012,ru,ru,Yandex,market.yandex.ru,8,10,"Пользуюсь с декабря 2011, в целом доволен, работает без лагов, играл на нём в GTA3 и Dead Space, никаких тормозов не наблюдал. Приятно держать в руках, на 100% устойчив к царапинам, спереди горилла глас, а сзади крышка из софт тач.",denver0531,HTC Incredible S
/cellphones/htc-incredible-s/,4/17/2012,ru,ru,Yandex,market.yandex.ru,10,10,"Я - молодая мама, круглосуточно завязанная на ребенке. Этот телефон - моя форточка в мир. Это касается и звонков, и интернета. Пользуюсь им, когда лялиус спит, а я в это время по инету лазию)) Хотела ""комбайн"" и у меня нет претензий к его работе ни как к телефону (меня слышно, мне слышно,...",,HTC Incredible S
/cellphones/htc-incredible-s/,4/17/2012,nl,nl,Tweakers.net,tweakers.net,10,10,De HTC Incredible S is een uitstekende telefoon. De kijkhoeken zijn zeer goed. Dit in tegenstelling tot bijvoorbeeld de HTC Sensation (XE).,Edelhart,HTC Incredible S Zwart
/cellphones/htc-incredible-s/,4/16/2012,ru,ru,Yandex,market.yandex.ru,10,10,"Несмотря на многочисленные недостатки, аппарат отличный, т.к. дает много возможностей, удобств. Без него уже себя чувствую дискомфортно.",yana1003,HTC Incredible S
/cellphones/htc-incredible-s/,4/16/2012,ru,ru,Yandex,market.yandex.ru,10,10,"Использую около полугода, пока вроде проблем не было, не глючит. Андроид, конечно намного удобнее, чем на Ай фоне. В общем, хотите телефон-друг, покупайте однозначно.",serejas,HTC Incredible S
/cellphones/htc-incredible-s/,4/16/2012,ru,ru,Yandex,market.yandex.ru,8,10,На сегодня альтернативы коммуникатору не вижу при цене в 14 000 - адекват. Хотелось бы только более качественного голоса. Советую.,,HTC Incredible S
/cellphones/htc-incredible-s/,4/13/2012,ru,ru,Yandex,market.yandex.ru,10,10,"Первые телефон, к кот не могу придраться... просто не могу!",Migelitto,HTC Incredible S
/cellphones/htc-incredible-s/,4/13/2012,ru,ru,Yandex,market.yandex.ru,10,10,"Выбирая смартфон (преимущественно для работы с картами и просмотра WEB-страниц), внимательно изучил ситуацию на рынке ""умных"" портативных устройств, провёл социологический опрос, а также наблюдения с целью сбора статистики. По результатам данных исследований выбор пал на HTC.",Android965,HTC Incredible S
/cellphones/htc-incredible-s/,04-12-2012,ru,ru,Yandex,market.yandex.ru,2,10,"Купил телефон в ноябре 2011, за это время просто накипело, телефон не серый и не фальшивый переносился аккуратно без экстрима тем не менее факт косяков выше крыши. Браво HTC!!!",,HTC Incredible S
/cellphones/htc-incredible-s/,04-10-2012,ru,ru,Yandex,market.yandex.ru,10,10,"Телефон реально хороший, советую всем! До этого пользовался ""Легендой"", та чуть подтупливала (проц. 600мгц). В отличие от нее ""Инкредибл С""(проц 1000 мгц) намного производительнее, из программы в программу переходит как нечего делать, для меня это очень важно.",petsss,HTC Incredible S
/cellphones/htc-incredible-s/,04-10-2012,es,es,Ciao,ciao.es,10,10,"Muy buenas a todos amigos y amigas de ciao!! Pasan los aÃ±os y cada vez van inventando nuevos telÃ©fonos mÃ³viles mejorando muchas funciones incluso con alguna nueva, en mi siguiente opiniÃ³n voy a describiros este modelo HTC Incredible S.",ruby91,HTC Incredible S
/cellphones/htc-incredible-s/,04-05-2012,ru,ru,Yandex,market.yandex.ru,10,10,В первый месяц ужасно мучали самопроизвольные перезагрузки - раз по 15 в день. Диагностика ничего не показала и все продолжилось. На второй раз в сервис центр сдавать не пришлось - помог продавец-консультант.,orenprint,HTC Incredible S
/cellphones/htc-incredible-s/,04-05-2012,ru,ru,Yandex,market.yandex.ru,10,10,Телефон шикарный. Использую его в основном для игр и он меня устраивает полностью. Запускает любую игру от gameloft и даже ГТА3,bob-ttz,HTC Incredible S
/cellphones/htc-incredible-s/,04-03-2012,ru,ru,Yandex,market.yandex.ru,10,10,"уже 7 месяцев пользуюсь и очень доволен! процессор и оперативная память позволяют выполнять множество различных приложений: от картинок/видео/сайтов и музыки до программирования, фильмов и 3d симуляторов. удобно синхронизировать данные.",vitmanxp,HTC Incredible S
/cellphones/htc-incredible-s/,04-02-2012,ru,ru,Yandex,market.yandex.ru,8,10,"Телефоном пользуюсь не так много,но уже проявилсь недостатки:скрип в задней рышке и пару раз было слушал музыку мне позванили после звонка опять включаю музыку а динамик еле слышно хрипит после перезагрузки все стало нормально, так и не поял из за чего это могло быть.Насчет батареи могу сказать одно...",,HTC Incredible S
/cellphones/htc-incredible-s/,04-02-2012,ru,ru,Yandex,market.yandex.ru,10,10,"Купил жене в замен нокии х6 она в восторге пользуется уже год, когда берет мой н8 то говорит прошлый век)) и действительно это так даже с Бэль нокия хрень, но я привык всю жизнь с нокией и красивый и удобный интерфейс хтч мне не нужен, мне нужна хорошая фотовидео приблуда по работе и нокия пока...",vadbondarenko,HTC Incredible S
/cellphones/htc-incredible-s/,3/31/2012,ru,ru,Yandex,market.yandex.ru,10,10,Всем рекомендую,SitnikovOlegG,HTC Incredible S
/cellphones/htc-incredible-s/,3/30/2012,ru,ru,Yandex,market.yandex.ru,10,10,Очень понравилась информативность о процентном соотношении расхода аккумулятора между аппаратными функциями.,ZZsTop,HTC Incredible S
/cellphones/htc-incredible-s/,3/30/2012,ru,ru,Yandex,market.yandex.ru,8,10,"После Sony Ericsson Vivaz (с операционной систеой Симбаин)этот телефон НУ ПРОСТО ЧУДО!!!Тепловой экран ,масса приложений по сравнению с Симбаин....качественный экран(Garilla Glass) и болшой(4.0 дюйма).",AsOFipod,HTC Incredible S
/cellphones/htc-incredible-s/,3/28/2012,ru,ru,Yandex,market.yandex.ru,8,10,Был большой опыт использования различных winmobile и Iphone. Этот аппарат намного приятнее!,,HTC Incredible S
/cellphones/htc-incredible-s/,3/28/2012,de,de,Amazon,amazon.de,10,10,"Vielen, vielen Dank für das super schnelle Versenden meines Artikels. Das Handy ist im 1A-Zustand, die mitgelieferte Dockingstation sowie der Zusatzakku, die Schutzhülle und Schutzfolie sind ein Traum. Absolute Weiterempfehlung!",Olgya,"HTC Incredible S Smartphone (10.2cm (4 Zoll) Display, Touchscreen, 8 Megapixel Kamera, Android OS) muted black"
/cellphones/htc-incredible-s/,3/26/2012,ru,ru,Yandex,market.yandex.ru,10,10,Телефон меня не разочаровал. Конечно можно было и эти недостатки убрать.,bbbmmmwww,HTC Incredible S
/cellphones/htc-incredible-s/,3/26/2012,ru,ru,Yandex,market.yandex.ru,8,10,"Телефоном доволен. Радуют как и мелкие радости в виде поворачивающихся базовых кнопок так и удобство работы. Единственное, зря взял защитную плёнку......нафиг она не нужна, только 500 рублей зря выкинул. Поставил один из бесплатных антивирусов и он нашел ряд червей в сотовом....х.з.",mil-alex,HTC Incredible S
/cellphones/htc-incredible-s/,3/24/2012,ru,ru,Yandex,market.yandex.ru,10,10,телефон отличный всем советую)),bogdasar2000,HTC Incredible S
/cellphones/htc-incredible-s/,3/23/2012,ru,ru,Yandex,market.yandex.ru,10,10,"Сразу после покупки обновил андроид до 2.3.5 сенсе до 3.0 теперь не хочу отпускать из рук.. получил рут, разогнал процессор до 1.4 ггц, можно еще но мне и этого с головой на все игрушки хватает.. в руках не скользит, выглядит яб даже сказал брутально..",,HTC Incredible S
/cellphones/htc-incredible-s/,3/23/2012,ru,ru,Yandex,market.yandex.ru,10,10,После HTC HD2 Думал маловат будет экран. Оказалось размера за глаза. Андроид на голову удобней и проще виндовс мобайла. На сегодня альтернативу не вижу аппарату. Сегодня бы такой купил. Либо если интересней аппарат попался поменял бы на иной. Фанатом HTC не являюсь.,andrewfocal,HTC Incredible S
/cellphones/htc-incredible-s/,3/20/2012,ru,ru,Yandex,market.yandex.ru,8,10,"В целом отличный аппарат для нета,фильмов,игр и музыки, её кстати если включить и поставить блокировку держит прилично. Телефон заслуживает твердую 4!",,HTC Incredible S
